job_id,job_name,company_name,job_location,job_metadata,job_url,original_url
4255480300,Security Officer for Data Center $22.30,"Securitas Security Services USA, Inc.","Kent, WA (On-site)","$22/hr · 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4255480300/?eBP=CwEAAAGZhy2htuAY1-9QmswhBRrQ7EtbXFlWHN7cPd7BnHA-qZI3qo5i-yEmQAb2ISxsG9KkIveXoZ7eVwyxGd4vUv2tmU41WfDICosOGz3gtF2r2i3jyZINyCyTpNu_QJ9-3Di_S7wflCxdxdCDpP0WG2LGc-CrL9VFZdqgciBUvfKyQNL5Ph4NeF4kuX96IyyoR580nHZTdyROTUIOZdL7KhUAss8uFuhAXhBe3yusvhaz57JrGtJqEPE6cQDanLlXxKUnlQfI9y9oef2Ay6y0wBFv1DhaoXe3UZqZUHmAdcwIP_XSZlFBEjGoxAFCmm32zdoVInXxOJs6Ywo2KSx1k5NLy9bNUmuB5cI0EAwe1npxlsMDiJOdh7fvzOLgLUzenFmVdy5oKiTIkCn3UKhJJw_DLoLWFV8OaH8XMcqAi8UG2_mT5v8J-PHsGD66hYoKSWoSwYcYIkdK9EsblnqWGRhg5WzZvMbX0I-9_ed37G-hRiuragY-uQ75tTzsQLv-&refId=5jeAYCS4wfTvt7cdaxCQBg%3D%3D&trackingId=GVygcMz7OqGlPNB3eskZvQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=None&f_SB2=1
4261034300,Facilities Maintenance Technician II,Organogenesis,"Smithfield, RI (On-site)","$27/hr - $30/hr · 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4261034300/?eBP=CwEAAAGZhy2htv0758EuU9jpadBwBOY4oeEZfB_sGErGXBrVHPu3SpHH4Q8YMXjeTUH1KmP5P6rDA1xMYTZunyBbgPsmdVMJ6jQspjMz-NaIJ0dPmSSvQDM4E2q94zGijk-NdkVR8FKXOzLpMfTN2BuwxANgtX-H6H0MvhI9cL-dSyalvceyLFeZAratbOQ_cpy5aGNE9ZTmaCH-bB0TAzT1R3B2OfiVb8PEgSeDHPWU4iznF3Y0o7R9W9s2SVBNbT_zOhzmPuMD92bLdJTIZ2ykqU-RSC04lipYa_imjgSyN56kqwIQ_rvBljDA_zXQjHMLnA7l7-BT2WNLjkUjnn6kU74fZVuGOt4v_mQYKBXCBn11ZUHmFhrQpbsD_UpUbM4gCwTOA3Vi7nR0qDEP30WyIVs-IB4b5TEpij4uznC7nWq3moEvvAyFp3ZqBStOEVLZKUtBSjrsLPZfmasZJIjsEjj6ZROaKGzxzcSevdJAM9blbrY1cu_wqI8CMf6vmK90chs&refId=5jeAYCS4wfTvt7cdaxCQBg%3D%3D&trackingId=5dMYiU3%2FkzWXgila1OfozQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=None&f_SB2=1
4270440883,Safety Specialist - Data Center,"Cupertino Electric, Inc.","Sparks, NV (On-site)",$33/hr - $43/hr,https://www.linkedin.com/jobs/view/4270440883/?eBP=CwEAAAGZhy2htvBPrM1YxBxDljqZAJ2TZf52vyxOTl9g9FaWbdZaHUHKhSQU1nGScy5TJ2oJbGhWT73Wf95T_ciiXthijFCAYJeo_q_QEZMxhVBEy7ZQb9wq1rtBzucSw47-bXywpjZw4EQfu3C7HKjb8ZZO54GA2F3U520UwdzWoDukKpg5d4tOrMaLnE6XkKhpN_1_rwmbC5r37-Pp_9CdnMDOdqEnpyRKTKJDA5P5-dMQFcEIPvGvjzSTLeKXWDpDO0fR5Qj9MU5bnFVY4favqHyt2orwHRFp-Q9S2UQmJqSWu3m7AXnDirV82Rl8OeTXzmeQ6mVLhI97CRWPhzEPlZwWTDa8IZgEH8FJK0SReJ86MzjY3Ci460xMuVCTopaC_hsaQ_tZf01KNWSP8oxvA5YOISLq32KKxNnY32D8RpbhxkpwX2x22dKhnO2r_Sbzm8k9RwYqFGGUjsPButtf9I4Aix8OedjNVM-o1y2_Ab8qTZrVddR9sh3yJvyGxOlXn_M&refId=5jeAYCS4wfTvt7cdaxCQBg%3D%3D&trackingId=wG5OFHeRvwEQY0aOOIahHQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=None&f_SB2=1
4243059068,Assembler-Micro Assembler,MACOM,"Hamilton Township, NJ (On-site)","$25/hr - $28/hr · Vision, 401(k)",https://www.linkedin.com/jobs/view/4243059068/?eBP=CwEAAAGZhy2htvGZxxifK1nd36EOPEcxepW6M3smk4PuPREPh3KDhf0Xb1wz-lpVGxHUCPum-IoUMl6IE_z48EVqttgx8ZNgNf8Te85vzwTlesNArBELlxzeWJ0uiA5Uj-cqxmrLeylUTGYVqWUzb4L4Ww7oEGLnD-5zUrvZxHHGzT5lR-WZsY8Gu2dTzcfq-ClWZ0hE-oosZy5U3sBC7b0trzsqc9T6CL6OcUeN9pat59aC6VhLclxVOB7KffW8yRMc4pdJZESw8TBx9SypQrdryf6WiPN-CfJ2ZI6bHagRxffRhyYrd9HtJpZkklSV3CU_hEei9DVbc14ynaEWI9gLmw0AtYKFRIL3U3V1T23eW8jxleJWz0YnonZFoaRrTwA2q8KNhAHIXLW5KfJAnsc1uVfSzK3W8DBNUx1rnLkkq-ozuV2cwrdEX3AH8BjCQhVJNuqSe8bZEpILgKW1rRIJMOkigcNF13tPjZd17Eq9jD72-oiYGbCJUaVKtOywOC8QYo8&refId=5jeAYCS4wfTvt7cdaxCQBg%3D%3D&trackingId=Kb%2FFWSsJFAgw3fZ3siWKjw%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=None&f_SB2=1
4263153334,Power and Cooling Delivery Technician,Lenovo,"North Carolina, United States",$74K/yr - $87K/yr,https://www.linkedin.com/jobs/view/4263153334/?eBP=CwEAAAGZhy2jHvKZT5X1QiRenKdWO4H-AlWaVbJHhjTt4Qb1OSOhpy9rNoQSKBRAeTmA_kXOaP7GVuJCqW71Tc2glM250butBJaGYHfE-TMqOMw1Bg3xaL4iFoKvZEGOp8TPlqO7HCNoEHWeqv0up0XEtpEOwzp6BVBH-ZqKza_aLs9vk-_w-orBkFXLtLXXL3aoWZFJ38pEleIUa8_Sj6EcSmomV8eHPz0Ct9QOdsw3-78rfvlgVxq6x_2cfkCpAJzAGv-sbLJ9J6la0xulJ_XplH0GMoKDMqcvF9iIefL33B6SINuITlHKkj4alF88qF3hXz4NJMmF7FK3_jzbloDGkCctzJXLhHNFyF-N3yFIoqgF5AqbreQ_DKs2A0E7pzGw3c4F5v7e0xXgqeeo2Z9_BXO8hjX2GaRwMi-mdSq6W9FQC9_EIXgbD8WJS03htgFy7fF0XvhcvnN-yd0KKHKmMSXiA4rLDAcyPX8YCi0ApiEYMtCvdSwLOLKDNDRazt3TIDDp6vls&refId=RVNsp%2BlOZWf%2FmntwTHw0Kw%3D%3D&trackingId=HHEV20IKSxrEbTH2WYd98g%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=None&f_SB2=2
4268063522,Storage Buy Specialist,Floor & Decor,"Tukwila, WA (On-site)",$21.10/hr - $24.50/hr · 401(k) benefit,https://www.linkedin.com/jobs/view/4268063522/?eBP=CwEAAAGZhy2-zfdL_ESSqzbaF9E8A63FOMNwuvyy1o3SJ36-IGyI0fcDrsdiR5bJlOoE2cg5QmoPzAIjWTgGUUesGtlrqbVguc3jZTTVGOGjmJj768_t-7kbkNFfUF4uH8sr7LGhvR04qdIxRD33AnnfU1hWO_jvCyRXXfHfSi11UnNbjIvM_KaCQYBqYYVaLUi5y_ZgedzGcPCKitAFVL3PDLUo0CfW5umQqH1HckPXdzaiCc-ibokaDynUs4I9i2OL_RkwPR5MCa0nKJNQZib_DzB8LJNlRkmUgH3aNHhRXYup8E74-2D_4UrkKKHzdqV-6Q3-KHvpdErpP6YK_C1bZ9L-4YApWi8HnC3sZJkpq1BgzuSBe7sF4IgFeorbY-0XFcFQ_AhGgJa8xjQa-McuhTJmv59w_95XpVAmYFPEFToKHMhzVVoDudSJ6Xh98JRr_OYwvoclmdxq9Gi0fcZa69uZaY131IGnbzYcBme8FufEoS1g6l1HfxCvdqyAIA&refId=9ZW4NuY%2FjDJwpqA2V6YvIQ%3D%3D&trackingId=PHCC8tDE1P8iGTIkDtlf5g%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=1
4255479350,Data Center Security Officer,"Securitas Security Services USA, Inc.","Dublin, OH (On-site)",$18/hr - $21/hr · 1 benefit,https://www.linkedin.com/jobs/view/4255479350/?eBP=CwEAAAGZhy2-zR7gLoF9NWn3x-f4Kx8FhnisWBj3RZoZCc56lMLCDEpckWnU37tnTHGIEL38UfqzO78ekyC6r1nL8BADneRVlwW-0CPJNzRI3Op7RrhxvvRZyXVTFjUf1PQNb7rtI09P0Nj3s5_5mHz3mpSSPO6WMpVG431Gpi6rO5BP9zr5Ug7RKMWBTpWLUESWAqpS_t2p4R0EEuqVdSH-VxUL7KqD6sA85csqOHcvr7kTFtY3SlgepMl1TyaJk3wJR-gStAVtEk0TTeJSZLdJlfI2CfPXX5Even7Q8k1NqPUMPaotZaxldXUjt9JWId_VKNXYksru73xk9u_L7Uulq9-0MebziidUijugHOmHOol0gB9I_gd-ly0DLMmx5_xnG6aS_PAP0j-bLvEpaNA9TfZUPD7qxiDKw5e7JsBKPOuKE5HAwW9K_yf-z1K2pZNJwEMGisbPVRQ7wVmAFdvpAvULDLLKQXLP99KpgQ9je58oGvMtk6ySGNyW6kxAwtKz&refId=9ZW4NuY%2FjDJwpqA2V6YvIQ%3D%3D&trackingId=KvoG5y1sU3%2BA%2FO3EaXAUDw%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=1
4137444864,Assembler - 4-10s,Regal Rexnord,"Bowling Green, OH (On-site)","$20.57/hr · 401(k), Dental, Vision, Medical, +1 benefit",https://www.linkedin.com/jobs/view/4137444864/?eBP=CwEAAAGZhy2-zZgLqUzCBPkKhZETbXuWw88wazIxi-Ycrf9N_pQEgFPG4qmJD-QJJWriWSdkc80FR9P9p5SFdXFbNkWI4X1Na6KAjtaQmOK9xJJdgEclRCXRQ1sJOd7j9TvquREUL3q5ACpduiBqem2-h3u7vGhQUvlqlduc1H2Q0T40EkvLumaklh6kVMm7yH0O9mPm1LGvlOWnRyQXNdb-KdMXV9tG_rESszwEUkt_TP-ofsMWQERcoXsG-sShQcjAEypFz6fwx2a5aAX6YxkG6nUGc3j_P3UFNxWQJ7C04o8w1bWkn-DuwOM0-ZQ9pPAxuQ2GvI14FZ1fu-u2AMmrUHudVYFXR9FdbjNEs-2fhE1i5yPBsPmMMw9sNfmUfbX3-pD3wgYTMIY-98zqCHvlfuHgdZQaB482j4Heb895QNc_1poDqDdtCYWB1o6CiECs5qtOx9eUQ7-MZW4Lcay7Qqd9_cnaQ8vV5DAzIOIVWOKJ_4w0hu8BPcAxCmwcB7u9CGl8Gw&refId=9ZW4NuY%2FjDJwpqA2V6YvIQ%3D%3D&trackingId=H4nj4AADDOR7ETesHkrh3w%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=1
4269621787,"(USA) Technician, Facility Services, Power Washing Exterior Services",Walmart,"Bardstown, KY (On-site)",$19/hr - $35/hr,https://www.linkedin.com/jobs/view/4269621787/?eBP=CwEAAAGZhy2-zQ6ex1HrxMpxcUGngIXK0roN9FH6fxnUd7lBlSoXYWSzRFc6oFGD0uwruWU62UYOLQ56Q0zeAS-DlHXsgIQpMSeKZ1hEPv5wX0mqalnsdkkQnUNkQwUkGyRalzbOY-heJBV6ygpeRS3ROoihqa-k15YTruzSpRY4LQiVz6REN-wuENB73YuGAq0iwWJCBE7pRWMbcTRoXKmpGBxRM8MPUx3HBRb0Kt92epl5Co3Z_LP6TxiwrLFNQlY7zl2PhPSKx4o4PVcxKrMXcy-d_QvcfwQ-N2WVHb32VVVQhgA_pRTM1O3A91yj3OvNbeoT0ejOf0Q_R8M3q7q3-ok3-S3dsg5waahh9VkaL152Ydq1exwn4LHl3XqbcYW7aZS0SCrmz4leot2QyJYDEtUsqv-razDp2aiOPlNfnMuUGrtRfNlAfjX9RF-VT09NjfuvM1AoVOl9RQFpXH-GxPYybAMFcgi3wwj3mZGVxt0LSC3mi4J2zo99zio5woSoTpA&refId=9ZW4NuY%2FjDJwpqA2V6YvIQ%3D%3D&trackingId=BfKfNaQU83QifSdlc8QuyQ%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=1
4198231415,Facilities Technician - 3rd shift,nVent,"Anoka, MN","$23.91/hr - $41.50/hr · 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4198231415/?eBP=CwEAAAGZhy2-zVR71umDDD88xF9BPLUsgum_7p_9CnLgRmSNATxFt0kKWRW51Prv9Q_ADG0z0KJSsnqGSYqec6ZXiUKE2Oc3R2_mhFs_rGDOqW9lk302VFQFb5p04vyNqQIl8ttxskTdrGmxTQ8RB9I9XRPdXgm7dj_bLOYP9b5Zz_TrzzFFSU9D0Er9ZOHAEmhv5Y_oqVDc6xQZnMfWZWo5_nvjWUtgxKdOd7mO4P7nvlJyofP16ruH0lD4ISm7dpEBSmv53YhZld6V0YecTFPq4xUYlf_d6mP1RQFf73fgB88f8TECRn-aoot1CXBzQO9TCP3-dCT3uXFf4bNcf1u1OcrMVVNnxoaRBJo-ECvJ6NyNPgd6xr_iMTntsO1wjuKDjckaNDIA72eUk27fWON8YyPZwG4mdzy_JMMTRoR2ddTopxCGhC8PbOzD-BpBvjtD_bGVqyS4adQ_44e2ww5xWWb2Ox2clFbklr8P486na5UO5Mn2N9IszCI8l1eMyFp1oRZG-g&refId=9ZW4NuY%2FjDJwpqA2V6YvIQ%3D%3D&trackingId=tKFptlkTcd2CFLZFKvtY5A%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=1
4270900443,Substation Physical Drafter 2 -- Grid,Sargent & Lundy,"Santa Ana, CA","$45.5K/yr - $65.5K/yr · 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4270900443/?eBP=CwEAAAGZhy2-zQZC_7lt1V4L5ljnWAbMWg4x4tphuCqrcGm5LaUnHyLljTrVFFMrkzJTmyEo78fhTrhqLPpnLEooZ0Qjgq7EFXz_zV-8BEhcEeltBBUUIBZAoOqgmHLr3WumMnXew5Nny1zMMg1jyuQ_BdYvqKD1o5JEXPhFaCdchjNmmNQFrqFhXItTE0Pk29MP8pQcG88s63BPCFpB7bqA-frEJiuy2HtbUxmZURSxVK1eUQX1NunzKKK-L05hAlAzfB6lAH2QW4rx0Nb5pXJrXmNV7si0W6U5U1-XVCtV17uXKOhfU3MLnWQBFXostrSn8Ig23RW5ulzkWDxc9a9dmZvcBpdjDrxQeQEYD5NJh8qQjzzjQ9Gkz_YGLNJVz_t5bANByhgs5cE0StRvyK6M3dplbQA1CkiWDg8EgJm3-9xo0T3r-KZx0zwwjkqQ4UDKXrXN-q7VNM9LCn1X3B-3v1ocJScOlSG85jjXDeh-kqWgiHDudhJXohxv7vOsSpFnyJ8&refId=9ZW4NuY%2FjDJwpqA2V6YvIQ%3D%3D&trackingId=1QOi5s0MR2qcm0nUOeWlVw%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=1
4260297716,Data Center Services Mechanical Commissioning Engineer Staff II,CAI Mission Critical,"Des Moines, IA (On-site)","$72.8K/yr - $85.5K/yr · Medical, 401(k)",https://www.linkedin.com/jobs/view/4260297716/?eBP=CwEAAAGZhy3CO1Kcw1GXMLXa9oEB_DWPjWB2DGPP5e1jZh2XO-YaECzGj-eur42LxlJNPTSGkgtP-mjoK2pzYJJ3xYgNBDI2yOO3h_LfLxQCfjYS4280xV-GzyabJ5j2xVJGABxW4nBKF5zXcfWJkM_t3J05VOTq6OLAm-Gpk71z2T6lhjFcAfvjZRbFG-FU3Vy8N7_WgaOyOH3XWfsrzhyCqy4xPzukEG3iko0HV5bLLTFD4aeTIfWLSBtAIgZO8vqyG_-lUNLZIrXrQPaawWBWKfpp_ocHflCQZMe9O2o0u11Q4EjkeVaVrfqPlNjUxpSaxhxweYECZbiKeyWelZg4c_AIOOR5YloWr8iLal-bjZPJB4tEZ-ViTVq8xGKd3a8o98BP7EXjEZhWpx0qK9RZw9Hlwn10OPVHJa_YZmwA2Eca-tVjkm-23ULa-wF3bvB3jGCqLaKojOOhq8qfWViBpns3vZ-Ma6pF2-pHiaHtmHzRbN4pkAtmZ0fxR2UHDv-KxOQ&refId=97bp1WUFVOK6QyJ0Pv8CYA%3D%3D&trackingId=w%2Bo6cC5Fn%2FrWdZodjcoPLA%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=2
4269413205,Electrician - Data Center,Newmark,"Branchburg, NJ (On-site)",$78.2K/yr - $83.2K/yr,https://www.linkedin.com/jobs/view/4269413205/?eBP=CwEAAAGZhy3EtdnGNIJwe2UyhYKcJDExL5E0vU-Mgni4prLWsWlpl_liDutZ-gLC791h8CjhrNLVQdIQ0xIvyZuxA7sGKS25OXOzeQwpxkhQKDQq6KkqMtNEC2rM-0G8X8Ma8_qUHs0T02pK-juYcy6PL9ACCu32MuWpaLH5Ju-q8V0ASsHvKbI_vi4pMcQMoeVdsViXcxDd1Pdm3lnb3KrE1rwLYWuM3MeSIFFqeWmXlLc_T4n9jMYNjwrn3kVgPVKJXMcbY5cA35ptO1IgevyKs7dAVvCX856ntfpJDFnaWMTYr0Jo-9_1O3_lj3KiDWt2VdBdObQcSI8ikk9RhQFAIDkF-2YMTcMho20T8s-4XwODbX9yLF995pud-Xpvz26c0Ad1OmpBTiH8hMVCUvvGlrKIuH93DMpFBtIVnFprK4GgZ2VyY9nX-TLhPTj0svsHCrHYrV97L6w594uz7WMA__DPq0CAkzba6aqB1hOu-xCwLzpN125pz1yxxYre0Msr0xqjFA&refId=bJeuDkadB5tZRj6YyJ%2BphA%3D%3D&trackingId=4bvb8UTV8XUWevdbITvBsg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=3
4132908858,Account Executive (Fire Alarm Bid Market Sales),Pavion,"Kennesaw, GA (On-site)",$70K/yr - $100K/yr,https://www.linkedin.com/jobs/view/4132908858/?eBP=CwEAAAGZhy3K6GTX4HHAcQ11jF6DV62YfW1-LXg4TajXoCPGpSnCDYqRytThTw0VwSq15Suf1H89jPNMKAJn7Hd6E1Jwf_GacDTDOE6R0rLgm39Stl-qYVVUzCku1jOkUMVkXlCCZp-8aa-6glm_PsEc_1g6twJGzOPxjuU4bqbNBaXAFyvyOWTCHtQYmSMGiHXwiWoEEdJlrIl2d1hq-4-lVMIRwKfO7qejLH_-OoyRCMHLeLjcj1x3FA5VtML72j361UC5xiWytzk2ca0Y05nHhEGkdAVvnFGV7K4vmfmK6xyCYm5qLQRtPZLVCGR34z3fCx-s9g05g1IQOuUJsj7LxMr69E-VuSCCqDzQuiUR0YbH18WPsysByBXiBeI918B7wnKvSkjOwTP2cDtZLRGlYlLAKJFL7fhRkT5Dtqjci6iVkDvSl_Gb2a20efhmPT7_uyUjxi5eiVFqPoTye6WDSKIm6tqjmGoMTTyUKU83IKS5gQq3O_M_I_lOKdN1PkGoXKY&refId=AgS3cUTFUcfjG9hICHcSOQ%3D%3D&trackingId=MGVQfTGLIFSgAF6tLEFMFg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=4
4256043072,Patent Examiner (Mechanical Engineering),USPTO,"Alexandria, VA (On-site)","$67.9K/yr - $120.7K/yr + Bonus, Overtime · 12 benefits",https://www.linkedin.com/jobs/view/4256043072/?eBP=CwEAAAGZhy3K6J6DmNvs9d2TmcnJIOtR3hN3Q0pVsNiWYMbavQ9YHNQDDDJE3T9U4DhGQ5MdUfXoheIb5DS8D7NxLnR8Bwf1t0HSed06s9tcVtisydidntko7HSGdcHLVwkbN3oz-MZaGnutRs4aRkdbPuczRn_-twpbXezhQcpch3eA10nXsKD2Ns6W8KS3uEPATverhvIRDj0cA126zRlJ7tE621PMcF4A7WNModPBcURl0Av49ROWagmkenaCV0WuIO5IxgWOQwSFZVVRpU1Cr3bngjQ0SumOdWqMPdoMl-J457BIRi-1VD1jztypUeCi1cFqfvv7sE18fDQaRjJU_03Dn673e0j3FKsURIEjan18y78hvJqhRLBWWECJQUugtXDHonHRSjS5lZsXF7pFIpBUpPZYHwAFd4yyccn27E7CKeJj3lTji62d2uae7C2KqOPW021WnI5XpvgVF0EveyITVUcDb1ZkqGwfO4RuGA0ryYJZl34Pk7C0e1ykqOhD&refId=AgS3cUTFUcfjG9hICHcSOQ%3D%3D&trackingId=QRa3wigkUq1mrUffrdfEqw%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=4
4304589803,Network Operations Center Tech 1,NetFabric IT Solutions,"Oklahoma City, OK (On-site)",Starting at $12.50/hr,https://www.linkedin.com/jobs/view/4304589803/?eBP=CwEAAAGZhy3K6Jj7tuPoUPKNYdyLwXQpC1vHI_yVOcNPttQ9SD3GOqz2yRFqq_4HGMd61POLKzXcJqfHlIevV5BgQkIOvcHrUB28jZ6yPjEnnMcHRH11daJDsBhvwmUP9xRZrIpOpxyIZFtiH7LqcCJxTA4q6UnGNXOsX8sm7kt1YlRNgX2427t2N-z-4PJvhANMhwISJKwsE66dOovo2UF5g455L5i6tRGyv9kJ2daueq8cnQhc1hq6xJ0xmA0nIuX-U8gwiqZgGOSP6JjNzaGoe-C698m55HWyfto99CCVWGtFyPh7XKruuZIJacgLk5GWlgx54HsLV0JIsJV3SPqn_XUALSxsV3ptId0o26peod6wdv01Q9mTtp0Nel_MMZjwl1dY7Xur2V_dTh5kZs-i0OPGPQhAfE9QBb5V13DyxjniualrK2kCGFYnISURJBwtne7vqVlJMK03b_TO_IPcMjDoAO-ppA&refId=AgS3cUTFUcfjG9hICHcSOQ%3D%3D&trackingId=AR8Ggnxqi4zo4wzr4qMblg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=4
4200015372,"Safety Manager - Data Centers, Mission Critical",STV,"Mount Pleasant, WI (On-site)","$112.3K/yr - $149.7K/yr · Medical, Dental, Vision, 401(k), +1 benefit",https://www.linkedin.com/jobs/view/4200015372/?eBP=CwEAAAGZhy3K6HWkEnd6rvq4wSHt5S9RMipdVkuOJZZU21udHix_cZ_2NuXdrLD8XpO8UTjbF7qcZ4VjgKDHGjzcRiXtqZZCZLNe3g4d6RDRsACEdIuH5ekI_2UaYfPBHTq4dOIVcg0hO83mDKSjBBITMmq8jX-UmaLBS1IovBQ2saAqapyVpSXd_nehuYw9qQUE6XaKt8wqnUboHvUSERxRcXbQVfCiC3ATLttpZDJHlFxC-kU_CB-txxCWmolHaLzJ0xFknMr0RmIO0b0sYltbHT-yxzMYT0GK3-uqHVDDGRSp1J996DgzTDhXLoR706-wj8_E0pz96XiRmgRykBAR4zM0v5bG3UHSe0NI1qx6y3eQe6hnNUwbGFClJVirQpcozot1ZnNtAbWT1oTolfwjrJTXeUvbNVnvLyuZB0t9ZlEbCt0ibkb3Uuhj7R_Na9hy1RaYlXMxO2i4Ue16ifckjAazB0WYFw5hOtiDgzXWzEQIaR-Ps21zYAejiUNZmZ37&refId=AgS3cUTFUcfjG9hICHcSOQ%3D%3D&trackingId=aK4U%2B3nPzokrgJave9F6ww%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r604800&f_SB2=4
4111236535,Technician I - Structured Cabling Traveler,IES Communications,"Phoenix, AZ (On-site)",$19/hr - $20/hr,https://www.linkedin.com/jobs/view/4111236535/?eBP=CwEAAAGZhy3ScfXc9V-beRddVTRX8mk69tZeEb30nKh3IoVbLLZO3WfgFOiaUE9xDK-CNvQk0svaZp5V1iCFp0zhkZTt5PaapcEuRITBwCJvYINXTkrFWMCo6hZ8zxofUGi71rEflzhZjKUC_te8vzN5tMn3K6qrHmyFjdyOWCxZ5TPQ7oELLmfl-bLH6vjN6e3e9USKVqin7JwFRJzMO90ILSiB7LrZTJ-6ArrU5imszwo-NpTY-NxX2Udw2RW-E5FlGpXP1x9gBi6kC2hw_chyHCumgnq14vP4KjRgZ18kKme9cy7leObsWzGZgUKXU6Z0g1djwCR8EqrQXWxLZQ_hPUpPSXmfWpuJBxDShkIfDTFUqMvXsUkT_XibXUKOkVZIK2mCPPO44i_-IM7A1eSzsZQu_bXfXbna84a_7m-hVftmlUDLmVQBEoikc3sk10GUSc56GDR8wsNMqSRUELV6L8QhYh8uCA1j1ttp6d2RsHf_SPJduRdWWjoUOpJpQeTH&refId=smLCTo9vWnsfXNYGkyv5Hg%3D%3D&trackingId=jVYQvkvI0GRxMpgbW53Xjg%3D%3D&trk=flagship3_search_srp_jobs,https://www.linkedin.com/jobs/search/?keywords=data+center&location=United+States&sortBy=R&f_E=2&f_WT=1&f_TPR=r2592000&f_SB2=1
